Application_ID,Age,Education,Employment_Type,Marital_Status,Dependents,Property_Area,Experience_Years,Monthly_Income,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loan,EMI,Savings,Debt_to_Income_Ratio,Loan_Approved
APP-00832,53,Master,Self-employed,Married,2,Rural,27,188727,784,2302626,60,No,47842,1656230,0.253,1
APP-00833,62,Matric,Business,Married,3,Semiurban,33,209485,601,1064949,84,Yes,15640,1395685,0.075,0
APP-00834,41,Master,Salaried,Married,2,Urban,14,209276,652,2199678,84,Yes,33332,1327294,0.159,1
APP-00835,46,Bachelor,Self-employed,Single,2,Semiurban,21,148023,688,2122862,48,Yes,49502,850592,0.334,0
APP-00836,31,Bachelor,Salaried,Married,3,Urban,2,146143,584,1985005,72,Yes,34138,988536,0.234,1
APP-00837,56,Matric,Business,Married,3,Urban,27,182195,780,544648,60,No,11266,468189,0.062,1
APP-00838,64,Matric,Salaried,Married,4,Urban,35,166202,831,2116719,36,Yes,75773,171860,0.456,1
APP-00839,26,Bachelor,Salaried,Married,1,Urban,0,88071,580,2711447,60,No,56242,198511,0.639,0
APP-00840,22,Bachelor,Business,Married,0,Urban,0,172979,796,2573139,48,No,64997,1480698,0.376,1
APP-00841,28,Intermediate,Self-employed,Married,1,Urban,4,70022,548,584469,12,Yes,62699,358274,0.895,0
APP-00842,34,Bachelor,Self-employed,Married,2,Urban,7,90187,581,1764069,48,No,42202,147837,0.468,0
APP-00843,24,Bachelor,Salaried,Married,2,Urban,0,97120,701,2771744,36,Yes,88651,370591,0.913,0
APP-00844,31,Bachelor,Business,Married,2,Semiurban,8,326728,691,2883993,48,Yes,73967,2378410,0.226,1
APP-00845,45,Master,Salaried,Single,1,Semiurban,18,107111,599,1439487,84,Yes,20178,558390,0.188,1
APP-00846,60,Master,Salaried,Married,2,Urban,34,166812,733,2769555,84,No,41985,1113183,0.252,1
APP-00847,30,Matric,Self-employed,Single,2,Semiurban,7,107648,607,535413,12,Yes,50998,371085,0.474,0
APP-00848,24,Master,Salaried,Married,0,Semiurban,0,173170,670,2618324,60,No,52857,662632,0.305,1
APP-00849,40,Master,Salaried,Married,1,Urban,18,209678,568,705829,60,No,14044,172948,0.067,1
APP-00850,52,Bachelor,Salaried,Single,2,Urban,30,116604,733,2428481,72,No,38455,448715,0.33,1
APP-00851,31,Matric,Self-employed,Single,3,Urban,4,167873,644,1595742,36,No,50188,86054,0.299,0
APP-00852,33,Master,Salaried,Single,4,Urban,5,127872,673,2092719,72,No,32598,265931,0.255,1
APP-00853,30,PhD,Self-employed,Married,3,Rural,8,99040,641,2402472,48,No,61934,615484,0.625,0
APP-00854,25,Bachelor,Salaried,Married,0,Semiurban,0,104167,602,516706,72,Yes,8210,740377,0.079,1
APP-00855,33,Intermediate,Self-employed,Single,4,Urban,4,115160,661,1708190,24,Yes,81504,953342,0.708,0
APP-00856,26,Bachelor,Salaried,Single,1,Rural,1,174610,817,2397040,60,Yes,46468,1285173,0.266,1
APP-00857,21,Matric,Salaried,Married,1,Rural,0,166940,639,2422378,12,No,228804,951084,1.371,0
APP-00858,37,Master,Salaried,Single,1,Urban,10,200943,700,2870508,24,Yes,152613,972715,0.759,1
APP-00859,57,Bachelor,Unemployed,Married,0,Semiurban,35,118985,659,1921984,24,No,94256,282126,0.792,0
APP-00860,59,Bachelor,Salaried,Single,1,Semiurban,30,160072,619,619382,48,No,15118,970985,0.094,1
APP-00861,32,Intermediate,Salaried,Married,3,Rural,3,152236,741,1422601,84,Yes,20887,1124702,0.137,1
APP-00862,28,Bachelor,Business,Married,1,Urban,6,124271,647,2198531,84,Yes,31123,79306,0.25,0
APP-00863,21,Master,Business,Single,4,Semiurban,0,323251,789,1457085,72,Yes,22082,1814473,0.068,1
APP-00864,36,Intermediate,Business,Married,1,Semiurban,9,75179,502,2775820,48,No,68947,230421,0.917,0
APP-00865,37,Intermediate,Business,Married,4,Semiurban,10,136465,546,377132,72,Yes,6704,168502,0.049,0
APP-00866,54,Master,Salaried,Single,0,Semiurban,26,168274,685,475579,60,No,9344,1061674,0.056,1
APP-00867,54,Bachelor,Self-employed,Married,2,Urban,32,150157,676,1018958,12,No,100503,924306,0.669,1
APP-00868,39,Bachelor,Salaried,Married,4,Semiurban,12,132945,557,279300,72,No,4776,1113690,0.036,1
APP-00869,43,Intermediate,Salaried,Married,3,Urban,20,199844,732,404144,24,Yes,20660,895697,0.103,1
APP-00870,43,Master,Salaried,Single,1,Urban,16,176676,850,1049014,72,No,17374,1298267,0.098,1
APP-00871,35,Intermediate,Salaried,Single,2,Rural,9,57687,743,2982580,48,No,72580,158515,1.258,0
APP-00872,23,Bachelor,Salaried,Married,2,Urban,1,160630,760,1972325,48,No,50687,1113180,0.316,1
APP-00873,46,Bachelor,Business,Married,0,Urban,19,231234,691,2244022,72,No,38608,1912211,0.167,1
APP-00874,34,Bachelor,Self-employed,Married,2,Urban,9,156066,530,2718969,12,No,258404,117042,1.656,0
APP-00875,33,Master,Salaried,Married,3,Semiurban,5,196199,664,1993223,48,No,46736,701572,0.238,1
APP-00876,31,Matric,Salaried,Married,0,Rural,7,53754,475,1054940,24,Yes,48834,48485,0.908,0
APP-00877,37,Bachelor,Salaried,Married,1,Semiurban,10,123577,666,278475,48,Yes,7248,370777,0.059,1
APP-00878,25,Master,Self-employed,Married,4,Semiurban,0,181475,647,593570,72,No,10430,433359,0.057,1
APP-00879,26,Master,Salaried,Married,1,Rural,2,184704,636,1497931,72,No,24838,1217540,0.134,1
APP-00880,34,Bachelor,Salaried,Single,0,Semiurban,6,181308,548,1971826,72,No,31039,300320,0.171,1
APP-00881,29,Master,Salaried,Single,3,Semiurban,5,84574,628,1242454,72,No,18806,267716,0.222,1
APP-00882,59,Master,Salaried,Single,4,Urban,35,152686,707,1876935,36,Yes,59253,921995,0.388,1
APP-00883,56,Master,Business,Married,0,Semiurban,34,213194,709,866751,24,No,39012,889608,0.183,1
APP-00884,40,Bachelor,Business,Married,2,Semiurban,14,184780,850,2001563,72,No,33970,804686,0.184,1
APP-00885,56,Intermediate,Salaried,Married,2,Urban,34,179855,516,1008521,36,Yes,33915,486657,0.189,0
APP-00886,56,Master,Salaried,Married,1,Urban,27,191494,675,2987320,24,No,147036,663059,0.768,1
APP-00887,56,Matric,Business,Single,3,Semiurban,28,280535,499,669071,48,No,15091,658782,0.054,1
APP-00888,21,Matric,Business,Single,1,Semiurban,0,296509,656,878559,48,No,23033,2535234,0.078,1
APP-00889,62,Bachelor,Self-employed,Single,4,Rural,36,193316,850,1044793,36,No,31699,1002326,0.164,1
APP-00890,34,Bachelor,Business,Single,0,Urban,11,146365,507,119455,72,Yes,2132,1290473,0.015,1
APP-00891,57,Intermediate,Salaried,Married,0,Semiurban,30,157488,618,2103649,36,No,66472,911334,0.422,1
APP-00892,48,Matric,Salaried,Single,4,Semiurban,25,109965,576,2874046,60,No,60204,882510,0.547,0
APP-00893,32,Bachelor,Self-employed,Married,3,Rural,5,209108,604,2649698,72,No,46586,1044549,0.223,1
APP-00894,36,Master,Salaried,Single,3,Urban,9,176654,711,1341165,48,No,30929,498720,0.175,1
APP-00895,35,Master,Business,Single,0,Semiurban,12,249500,821,329602,12,No,33162,2079102,0.133,1
APP-00896,61,Intermediate,Self-employed,Married,4,Semiurban,32,162032,793,1687756,60,Yes,30891,1083391,0.191,1
APP-00897,34,Bachelor,Unemployed,Married,1,Urban,12,76503,457,238307,72,No,3771,306753,0.049,1
APP-00898,50,Master,Unemployed,Single,2,Semiurban,27,90166,633,681330,36,Yes,22888,581312,0.254,0
APP-00899,26,Bachelor,Self-employed,Married,1,Semiurban,3,75278,600,1052394,48,No,26417,247626,0.351,1
APP-00900,35,Bachelor,Salaried,Single,3,Semiurban,7,130122,521,2091126,72,Yes,32160,412854,0.247,0
APP-00901,59,Intermediate,Salaried,Married,3,Semiurban,37,116077,632,2696496,72,No,44329,587564,0.382,1
APP-00902,37,Master,Unemployed,Married,2,Urban,15,75521,457,1741455,60,No,35223,274826,0.466,0
APP-00903,51,Intermediate,Self-employed,Married,2,Urban,24,122771,675,2785882,12,Yes,252372,377390,2.056,0
APP-00904,58,Bachelor,Salaried,Single,1,Semiurban,32,191605,706,2059928,36,No,68150,1690191,0.356,1
APP-00905,53,Bachelor,Unemployed,Married,2,Urban,30,111152,560,1334498,84,Yes,18204,503406,0.164,0
APP-00906,28,Bachelor,Business,Married,4,Semiurban,2,255680,773,1443763,48,Yes,35958,855177,0.141,1
APP-00907,54,Bachelor,Business,Married,3,Semiurban,30,152098,625,568239,84,No,8319,876572,0.055,1
APP-00908,22,Master,Business,Single,2,Semiurban,0,231297,676,2283907,36,No,77352,712726,0.334,1
APP-00909,53,Matric,Self-employed,Single,3,Rural,30,235970,680,2654131,84,No,39388,1894624,0.167,1
APP-00910,52,PhD,Salaried,Single,4,Rural,27,149290,516,1073283,72,No,16650,52311,0.112,0
APP-00911,43,Intermediate,Self-employed,Single,4,Urban,21,162601,669,2246081,84,No,29864,806240,0.184,1
APP-00912,39,Master,Salaried,Single,0,Urban,12,135690,582,1715271,48,No,38676,610577,0.285,1
APP-00913,36,Bachelor,Business,Single,1,Semiurban,8,198078,714,2060424,24,Yes,105597,1459542,0.533,1
APP-00914,61,Master,Business,Married,3,Urban,33,366710,784,2706041,12,No,257830,2563540,0.703,1
APP-00915,33,Master,Salaried,Single,3,Semiurban,7,224372,760,191665,84,No,2553,1888068,0.011,1
APP-00916,44,Master,Salaried,Married,1,Rural,15,103935,676,1328386,60,No,26607,628470,0.256,1
APP-00917,32,Intermediate,Business,Married,2,Semiurban,8,159751,512,2679669,60,Yes,52771,852495,0.33,0
APP-00918,29,Intermediate,Salaried,Married,1,Rural,7,132641,811,2562282,36,No,86680,243127,0.653,1
APP-00919,59,Matric,Self-employed,Married,3,Urban,36,234911,570,2009103,60,No,39994,1260033,0.17,1
APP-00920,41,Bachelor,Salaried,Single,0,Urban,17,202270,763,2354386,60,Yes,45154,283139,0.223,1
APP-00921,28,Bachelor,Salaried,Single,1,Urban,4,147502,669,783429,12,No,80288,1172502,0.544,1
APP-00922,50,Bachelor,Salaried,Married,4,Semiurban,24,95054,686,1923345,36,Yes,61127,38004,0.643,0
APP-00923,28,Master,Salaried,Single,2,Urban,1,136476,599,246539,60,No,4780,157748,0.035,1
APP-00924,55,Bachelor,Salaried,Single,2,Rural,28,176046,643,859774,12,Yes,84875,1316147,0.482,0
APP-00925,26,Matric,Salaried,Single,0,Semiurban,4,43569,694,269259,60,No,5244,169547,0.12,1
APP-00926,22,Bachelor,Salaried,Single,4,Urban,0,192930,672,1933610,24,No,101601,1160187,0.527,0
APP-00927,61,Bachelor,Self-employed,Married,1,Semiurban,38,279831,676,578720,48,No,15144,142335,0.054,1
APP-00928,35,Matric,Business,Married,2,Urban,7,281444,620,688085,36,No,20892,1477806,0.074,1
APP-00929,33,Master,Salaried,Single,1,Urban,5,203608,634,535935,84,No,8022,96978,0.039,1
APP-00930,22,Intermediate,Salaried,Single,0,Rural,0,173475,691,1551745,36,No,51812,1121284,0.299,1
APP-00931,43,Master,Salaried,Single,3,Semiurban,17,134399,607,1424447,36,No,45350,238497,0.337,0
APP-00932,33,Master,Salaried,Single,1,Semiurban,4,171805,606,1161451,60,Yes,22398,445485,0.13,1
APP-00933,50,Master,Business,Single,3,Semiurban,28,365327,850,2224755,84,Yes,29226,2675880,0.08,1
APP-00934,45,Bachelor,Self-employed,Single,0,Urban,21,220691,656,2077743,24,No,105046,1209195,0.476,1
APP-00935,26,Bachelor,Salaried,Married,0,Semiurban,4,66846,606,2420025,84,No,36156,285201,0.541,0
APP-00936,55,Bachelor,Salaried,Married,0,Urban,26,138974,613,2926207,72,Yes,46092,311286,0.332,0
APP-00937,38,Master,Self-employed,Married,2,Semiurban,12,161169,569,2947223,48,Yes,68633,1237448,0.426,0
APP-00938,54,Matric,Salaried,Single,3,Urban,30,205681,718,300211,60,Yes,6449,682960,0.031,1
APP-00939,24,Master,Business,Single,1,Semiurban,0,262691,700,1483782,72,Yes,24288,1899507,0.092,1
APP-00940,50,Intermediate,Salaried,Married,2,Semiurban,24,87675,613,2952001,84,Yes,43056,275591,0.491,0
APP-00941,59,Intermediate,Salaried,Married,2,Urban,36,145490,522,334631,60,No,6348,178902,0.044,1
APP-00942,45,Intermediate,Business,Single,4,Semiurban,16,234406,639,850561,72,Yes,13458,1391173,0.057,0
APP-00943,58,Master,Salaried,Married,0,Urban,36,159624,736,2590933,12,No,266245,1074951,1.668,1
APP-00944,52,Bachelor,Self-employed,Married,0,Rural,24,147665,690,1616029,12,No,166593,826473,1.128,1
APP-00945,48,Bachelor,Salaried,Married,1,Rural,24,210123,752,2759933,36,Yes,93027,931463,0.443,1
APP-00946,28,Intermediate,Salaried,Married,1,Semiurban,5,84976,687,513146,72,Yes,7958,290831,0.094,1
APP-00947,42,Bachelor,Salaried,Married,1,Semiurban,13,166526,648,380759,48,Yes,9008,1361448,0.054,1
APP-00948,29,Bachelor,Business,Single,1,Urban,1,240719,826,143815,36,No,4840,2028333,0.02,1
APP-00949,55,Bachelor,Salaried,Single,0,Urban,31,210758,690,2482992,72,No,37268,439201,0.177,1
APP-00950,57,Bachelor,Unemployed,Single,2,Urban,32,80829,463,469556,84,No,7101,503301,0.088,0
APP-00951,39,Bachelor,Business,Married,1,Urban,12,302394,610,2214336,24,No,105932,2562671,0.35,1
APP-00952,40,Bachelor,Business,Married,1,Urban,11,215561,674,1137004,48,No,30421,356655,0.141,1
APP-00953,46,Bachelor,Business,Single,0,Semiurban,19,141049,621,2535142,48,No,67432,418449,0.478,1
APP-00954,57,Bachelor,Salaried,Single,2,Semiurban,34,208089,727,593496,36,Yes,19602,1278748,0.094,1
APP-00955,42,Bachelor,Self-employed,Single,1,Semiurban,17,85288,602,835101,84,No,11470,121153,0.134,0
APP-00956,63,Master,Salaried,Single,2,Rural,37,248126,687,1887226,12,Yes,202044,1605428,0.814,1
APP-00957,48,Bachelor,Self-employed,Married,3,Semiurban,23,227014,633,1313945,60,No,25112,1297893,0.111,1
APP-00958,38,Intermediate,Salaried,Single,0,Semiurban,9,170910,566,1209240,48,No,29668,916906,0.174,1
APP-00959,56,Master,Self-employed,Single,4,Urban,28,159208,524,2513387,84,Yes,37894,1058378,0.238,0
APP-00960,54,Intermediate,Self-employed,Married,1,Urban,26,228390,727,1105591,84,No,15506,1578473,0.068,1
APP-00961,30,Matric,Salaried,Single,2,Urban,8,140911,719,2512566,36,No,82467,265560,0.585,0
APP-00962,44,Bachelor,Salaried,Single,0,Semiurban,18,216650,847,2322375,84,No,31594,1473576,0.146,1
APP-00963,33,Intermediate,Self-employed,Single,3,Urban,5,95657,536,281676,72,Yes,4912,602127,0.051,0
APP-00964,62,Intermediate,Self-employed,Single,4,Urban,39,270564,612,113698,84,Yes,1511,2382413,0.006,0
APP-00965,39,Master,Salaried,Single,3,Semiurban,11,150010,778,1773783,12,Yes,160861,482803,1.072,1
APP-00966,35,Matric,Salaried,Married,3,Urban,6,60731,735,1811738,48,No,47832,67788,0.788,0
APP-00967,47,Bachelor,Salaried,Married,2,Semiurban,18,135750,687,794058,24,Yes,41545,537800,0.306,1
APP-00968,33,Master,Salaried,Married,2,Semiurban,4,158890,731,1281447,12,Yes,117189,961399,0.738,1
APP-00969,26,Bachelor,Salaried,Married,0,Rural,1,102386,646,366441,60,Yes,7345,882911,0.072,1
APP-00970,37,Bachelor,Salaried,Single,1,Semiurban,10,139636,577,1313520,48,Yes,33091,152712,0.237,0
APP-00971,22,Master,Salaried,Married,1,Rural,0,96863,725,466099,72,No,8122,331961,0.084,1
APP-00972,49,Matric,Self-employed,Single,0,Rural,25,161769,570,2178153,60,No,41957,144974,0.259,1
APP-00973,25,Master,Salaried,Single,2,Urban,0,128473,754,1266960,72,No,21500,717508,0.167,1
APP-00974,30,Bachelor,Self-employed,Single,2,Semiurban,2,86418,758,1060705,84,Yes,15795,263730,0.183,1
APP-00975,42,Bachelor,Self-employed,Single,2,Semiurban,16,169359,597,2052361,72,Yes,33883,189729,0.2,0
APP-00976,24,Matric,Salaried,Married,1,Semiurban,0,88839,517,2372660,36,Yes,72047,255620,0.811,0
APP-00977,36,Intermediate,Salaried,Single,4,Urban,9,64081,641,1153535,60,No,24437,322946,0.381,0
APP-00978,50,Master,Unemployed,Married,4,Semiurban,23,102419,415,2773383,12,Yes,272449,687578,2.66,0
APP-00979,52,Bachelor,Salaried,Married,1,Semiurban,27,120645,563,384599,84,No,5455,485634,0.045,1
APP-00980,52,Master,Self-employed,Single,3,Semiurban,25,244080,735,2276082,12,No,239629,352925,0.982,1
APP-00981,38,Master,Salaried,Married,4,Rural,12,192903,842,1420055,84,No,19316,1654609,0.1,1
APP-00982,50,Intermediate,Business,Single,0,Urban,27,247228,508,606367,48,Yes,14010,28510,0.057,0
APP-00983,62,Matric,Unemployed,Single,3,Urban,34,69569,609,2282986,48,No,53250,62748,0.765,0
APP-00984,28,Intermediate,Salaried,Married,1,Urban,6,84023,648,1967691,60,No,37401,13599,0.445,0
APP-00985,50,Intermediate,Self-employed,Married,4,Semiurban,23,243983,604,1682185,12,Yes,176223,531315,0.722,0
APP-00986,40,Matric,Business,Married,4,Urban,12,85699,740,1268931,48,Yes,28668,13881,0.335,0
APP-00987,29,Bachelor,Unemployed,Married,2,Urban,5,54779,639,2800499,72,Yes,42699,247898,0.779,0
APP-00988,48,Bachelor,Salaried,Married,1,Semiurban,26,123631,559,230436,48,No,5697,958511,0.046,1
APP-00989,58,Master,Business,Married,4,Semiurban,30,254585,643,1090533,12,No,113318,1817179,0.445,1
APP-00990,50,Bachelor,Business,Single,3,Semiurban,22,307508,696,1753594,36,Yes,59990,616990,0.195,1
APP-00991,61,Intermediate,Salaried,Married,2,Semiurban,33,155011,713,2358232,36,No,72734,466082,0.469,0
APP-00992,35,PhD,Salaried,Married,3,Semiurban,12,105342,691,2173062,72,Yes,38405,33798,0.365,0
APP-00993,49,Bachelor,Unemployed,Married,2,Urban,20,81391,370,2938339,48,No,68124,321493,0.837,0
APP-00994,64,Bachelor,Salaried,Single,1,Semiurban,36,165002,744,2796939,72,Yes,48580,910794,0.294,1
APP-00995,61,Matric,Salaried,Married,1,Urban,38,119940,692,1918284,48,Yes,44334,523796,0.37,1
APP-00996,30,Bachelor,Salaried,Married,0,Rural,3,171465,753,958468,48,No,24426,948481,0.142,1
APP-00997,41,Matric,Salaried,Single,4,Semiurban,13,181935,812,180291,48,Yes,4509,590294,0.025,1
APP-00998,47,Master,Self-employed,Married,0,Semiurban,19,167342,611,1962625,84,No,25774,819063,0.154,1
APP-00999,27,Master,Salaried,Single,3,Semiurban,5,124131,747,517799,48,No,11676,613826,0.094,1
APP-01000,34,Bachelor,Business,Single,2,Semiurban,5,311423,675,2996283,24,Yes,142860,2174064,0.459,1
APP-01001,30,Bachelor,Business,Married,3,Urban,8,183379,834,2553367,60,Yes,52945,919166,0.289,1
APP-01002,41,Bachelor,Business,Single,3,Semiurban,16,241120,779,372951,84,No,5520,728525,0.023,1
APP-01003,41,Matric,Salaried,Single,4,Rural,18,135032,618,924283,72,No,14474,12175,0.107,0
APP-01004,52,Bachelor,Unemployed,Married,4,Urban,30,88279,542,2869067,84,No,40145,409122,0.455,0
APP-01005,31,Intermediate,Salaried,Single,0,Urban,3,58989,580,897634,36,Yes,31107,509879,0.527,0
APP-01006,41,Bachelor,Self-employed,Married,3,Urban,17,223837,564,561833,60,Yes,11270,1467449,0.05,1
APP-01007,51,Matric,Business,Married,2,Semiurban,27,149906,561,213123,12,No,22289,1146473,0.149,1
APP-01008,50,Matric,Salaried,Married,3,Semiurban,27,131791,615,2401348,60,No,48705,850667,0.37,0
APP-01009,31,Bachelor,Business,Married,2,Semiurban,5,260800,758,2058997,24,Yes,111302,1178964,0.427,1
APP-01010,45,Intermediate,Salaried,Single,1,Urban,19,102248,606,1220368,72,Yes,19917,908196,0.195,1
APP-01011,60,Intermediate,Salaried,Married,4,Semiurban,33,215915,685,1866087,84,Yes,25317,1404105,0.117,1
APP-01012,28,Bachelor,Self-employed,Single,1,Rural,4,140198,574,1057122,12,No,95743,984090,0.683,0
APP-01013,55,Master,Unemployed,Married,0,Semiurban,28,107242,538,1878650,72,No,30252,711893,0.282,1
APP-01014,31,Intermediate,Salaried,Married,0,Semiurban,3,70078,678,2083488,48,No,50373,411914,0.719,1
APP-01015,28,Intermediate,Unemployed,Single,4,Urban,2,34393,489,1729494,24,No,81125,249204,2.359,0
APP-01016,36,Bachelor,Business,Married,1,Urban,11,329438,729,1919941,72,Yes,32516,2635823,0.099,1
APP-01017,59,Bachelor,Salaried,Single,0,Semiurban,34,221787,716,2063327,12,No,197297,1270680,0.89,1
APP-01018,27,Master,Self-employed,Single,1,Urban,5,100292,564,2874207,72,No,45592,821608,0.455,0
APP-01019,28,Intermediate,Salaried,Single,0,Urban,3,144858,703,2245383,48,No,59148,1112882,0.408,1
APP-01020,35,Bachelor,Salaried,Married,2,Semiurban,7,83871,565,2233520,48,Yes,58821,198717,0.701,0
APP-01021,21,Master,Salaried,Married,2,Urban,0,192268,419,2242010,72,Yes,37674,1410762,0.196,1
APP-01022,36,Bachelor,Salaried,Single,0,Urban,13,183202,631,929722,60,Yes,19960,1588013,0.109,1
APP-01023,57,Intermediate,Business,Married,1,Urban,35,234224,643,1034814,36,Yes,37165,316489,0.159,1
APP-01024,38,Intermediate,Salaried,Married,1,Rural,13,185339,711,1088807,24,No,58307,670261,0.315,1
APP-01025,62,Bachelor,Salaried,Married,1,Semiurban,36,272667,721,2790817,84,No,38172,665954,0.14,1
APP-01026,21,Bachelor,Business,Single,3,Semiurban,0,173070,659,648297,72,No,11017,1139212,0.064,1
APP-01027,43,Intermediate,Salaried,Single,4,Rural,15,93020,644,1358181,24,No,61782,705438,0.664,0
APP-01028,25,Master,Salaried,Single,4,Rural,0,78070,631,2233527,72,No,39117,632992,0.501,0
APP-01029,44,Matric,Self-employed,Married,0,Semiurban,20,186083,576,1256993,84,Yes,16423,1341879,0.088,1
APP-01030,24,Bachelor,Salaried,Married,1,Semiurban,0,107452,647,595832,48,No,15139,817359,0.141,1
APP-01031,40,Intermediate,Salaried,Married,2,Urban,13,163448,615,1294882,48,No,34452,307560,0.211,0
APP-01032,35,Intermediate,Salaried,Married,3,Semiurban,9,160314,692,2912813,48,No,66882,361771,0.417,1
APP-01033,54,Intermediate,Self-employed,Single,4,Rural,28,187991,606,999321,72,No,17833,1001348,0.095,0
APP-01034,30,Bachelor,Business,Single,3,Rural,1,191789,599,2333926,36,No,81193,1639196,0.423,1
APP-01035,37,Intermediate,Business,Married,1,Semiurban,9,142014,733,2922451,60,No,55279,510508,0.389,1
APP-01036,49,Master,Salaried,Married,4,Semiurban,21,244359,636,1428529,12,No,135658,1348687,0.555,0
APP-01037,21,Master,Salaried,Single,2,Urban,0,140069,542,325962,48,No,7339,538118,0.052,1
APP-01038,49,Bachelor,Salaried,Married,1,Urban,24,116699,687,1390028,72,No,23004,300846,0.197,1
APP-01039,21,Intermediate,Salaried,Married,4,Semiurban,0,59829,807,2358697,72,No,35983,443671,0.601,0
APP-01040,54,Bachelor,Unemployed,Single,3,Semiurban,28,64878,655,1843174,24,Yes,96629,332030,1.489,0
